"";"Player";"Team";"Rnd";"R";"ACS";"K:D";"KAST";"ADR";"HS%";"KMax";"IK"
"6453";"KQC3x";"Team";705;0,67;191,8;0,86;"58%";126,4;"29%";25;-19
"6454";"dKim";NA;222;0,67;162,7;0,62;"57%";107,3;"26%";19;-6
"6455";"Reinboe";NA;84;0,67;128,5;0,59;"62%";80,1;"20%";14;-2
"6456";"XNI";"AMR";105;0,67;150,3;0,63;"49%";89,6;"15%";16;-2
"6457";"Spolen";"RDL";312;0,67;149,1;0,63;"58%";98,8;"22%";15;-13
"6458";"SHelly";NA;113;0,67;150,5;0,64;"57%";98,1;"22%";16;-2
"6459";"naisu";"GF";99;0,67;159,4;0,69;"58%";105,5;"22%";18;-11
"6460";"shanee";"Arrow";103;0,67;176,3;0,65;"59%";121,8;"22%";12;-5
"6461";"Uhsky";NA;57;0,67;154,3;0,59;"58%";108,3;"27%";15;-1
"6462";"dulyy";NA;75;0,67;159;0,66;"55%";106,5;"25%";16;1
"6463";"Lindsey";"SRN.P";105;0,67;138,7;0,58;"46%";89,3;"23%";13;-7
"6464";"Ralaxoz";NA;59;0,67;151,3;0,6;"64%";95,4;"27%";11;-7
"6465";"Metchin";"Wish";142;0,67;176,1;0,76;"61%";105;"20%";19;2
"6466";"ZneKai";"NXL";99;0,67;174,8;0,76;"56%";120,2;"30%";19;-7
"6467";"meta";NA;68;0,67;195;0,83;"71%";132;"25%";15;-1
"6468";"Reve";"ENRA";66;0,67;125;0,57;"59%";88,6;"12%";17;3
"6469";"Macca";NA;73;0,67;167,5;0,67;"59%";104,7;"22%";17;-6
"6470";"WeHax";"MCS";74;0,67;128;0,48;"56%";88,7;"21%";10;-5
"6471";"cciscray";"Unbi";242;0,67;146,6;0,61;"60%";96,5;"25%";16;-5
"6472";"EddeN";"MSES";69;0,67;193,3;0,77;"58%";114,6;"25%";19;-2
"6473";"roX";"INFX";111;0,67;180,2;0,71;"53%";120,4;"25%";20;-10
"6474";"bubbles";NA;74;0,67;142;0,65;"47%";84,4;"14%";19;-3
"6475";"SUNB1RD";"5D";54;0,67;158;0,6;"61%";110,2;"32%";12;-7
"6476";"Crit";"Zeni";285;0,67;187,1;0,76;"54%";122,7;"27%";20;-3
"6477";"Dauerrr";"ヅ
																			BTF";185;0,67;163;0,68;"59%";108,2;"19%";19;-8
"6478";"Show";"CAG";239;0,67;199,9;0,96;"64%";121,4;"18%";22;-1
"6479";"nvK";NA;123;0,67;145,7;0,55;"68%";97,9;"19%";13;-6
"6480";"haGE";"TFR";80;0,67;167,4;0,65;"63%";106,1;"29%";14;-5
"6481";"TaKina";"SUN7";169;0,67;150,1;0,61;"66%";97,9;"28%";16;-17
"6482";"Risagi";NA;58;0,67;120;0,43;"66%";82,4;"17%";11;-1
"6483";"laggeR";"ANO";213;0,67;136;0,56;"66%";85,5;"17%";19;-9
"6484";"Jini";"DOES";56;0,67;150;0,59;"61%";95,1;"15%";12;-2
"6485";"DDROWAR";NA;193;0,67;170;0,71;"55%";108,9;"23%";23;-14
"6486";"Starky";"GSNS";94;0,67;149,2;0,61;"60%";108,6;"31%";13;-6
"6487";"appa";NA;50;0,67;165,7;0,62;"58%";99,8;"25%";12;1
"6488";"LoNNie";NA;77;0,67;175,3;0,72;"50%";129,8;"13%";17;1
"6489";"LooNey";NA;108;0,67;147,8;0,6;"58%";90,1;"24%";13;-3
"6490";"franklin";NA;69;0,67;185,8;0,7;"57%";114,8;"17%";16;-9
"6491";"Slaz";NA;52;0,67;138,7;0,56;"60%";91,7;"27%";12;0
"6492";"Social";"Up N";375;0,67;158,2;0,6;"61%";109,5;"30%";21;-11
"6493";"EndU";"GP";144;0,67;146,8;0,58;"63%";101;"23%";12;-9
"6494";"ashl3y";"XAN";51;0,67;152,7;0,64;"49%";91,8;"24%";15;-8
"6495";"Yiramos";"LCA";75;0,67;169,5;0,64;"51%";111,1;"20%";13;-8
"6496";"Beast";NA;71;0,67;171,5;0,57;"59%";109,4;"18%";14;-1
"6497";"uwububbles";"KDA";68;0,67;151,3;0,55;"57%";96,1;"12%";12;2
"6498";"jam";"Vitr";112;0,67;165,8;0,69;"61%";104,2;"38%";15;-12
"6499";"CoughE";NA;132;0,67;171,9;0,64;"55%";111,4;"21%";16;-9
"6500";"Jeje";"CpG";84;0,67;183,3;0,73;"55%";122,6;"31%";21;-11
"6501";"karma";"GenZ";251;0,67;153,1;0,66;"59%";108;"26%";19;-6
"6502";"Tretli";"vani";163;0,67;142,4;0,56;"56%";102,9;"17%";15;-22
"6503";"akz1";NA;74;0,67;138,5;0,64;"66%";86,2;"24%";15;-2
"6504";"funny";NA;64;0,67;184;0,6;"48%";134,5;"25%";10;-11
"6505";"Cakey";NA;84;0,67;165;0,63;"60%";107,9;"20%";14;-9
"6506";"FErrr";"DEWA";285;0,67;158,9;0,62;"61%";101,9;"17%";18;-15
"6507";"coldy";"VALK";417;0,67;145,1;0,63;"61%";99,6;"21%";20;-43
"6508";"ItMakesSens";"Gary";73;0,67;194;0,68;"53%";128,3;"21%";16;-2
"6509";"Elaine";"SVR";156;0,67;145,9;0,56;"60%";95,3;"23%";17;-8
"6510";"babytonykim";NA;85;0,67;140,3;0,64;"62%";92,2;"22%";14;-5
"6511";"Imposter";"Hype";207;0,67;145,9;0,59;"60%";97;"31%";14;-9
"6512";"darkeest";"MACKO";94;0,67;128,8;0,51;"63%";88,6;"25%";10;-5
"6513";"FoMiNiL";NA;73;0,67;200;0,87;"60%";127,3;"23%";29;-4
"6514";"ROYCE";NA;93;0,67;170,6;0,68;"60%";111,9;"29%";18;-5
"6515";"Guideyy";NA;187;0,67;178,5;0,68;"56%";118,1;"27%";22;-12
"6516";"soph";NA;112;0,67;143,4;0,64;"64%";100,4;"28%";16;-11
"6517";"Array";NA;64;0,67;165,7;0,65;"58%";118,5;"18%";13;-11
"6518";"Flomac";"Chic";71;0,66;175,5;0,75;"57%";106,9;"19%";13;-1
"6519";"EXECUTIVE";"DawN";112;0,66;152;0,63;"55%";98,7;"26%";20;-12
"6520";"wokez";"Proj";110;0,66;151,2;0,66;"52%";104,6;"27%";18;-9
"6521";"mo";"TMX";159;0,66;144,3;0,6;"55%";105,2;"18%";20;-6
"6522";"West";"DDLM";69;0,66;173;0,66;"64%";113,8;"23%";16;1
"6523";"Nakirye";"PXL";335;0,66;157,9;0,68;"59%";110;"32%";23;-28
"6524";"Yannis";NA;83;0,66;145,5;0,63;"56%";102,2;"22%";16;-5
"6525";"Ziehm";NA;70;0,66;147,3;0,57;"54%";111,5;"16%";13;-5
"6526";"959yKano";NA;111;0,66;150,3;0,7;"61%";96,8;"41%";17;0
"6527";"Thearos";NA;72;0,66;134,3;0,53;"60%";94,4;"22%";11;-5
"6528";"Jing";NA;176;0,66;173,9;0,71;"64%";116,8;"33%";25;-11
"6529";"wes";"PXL";126;0,66;134,3;0,54;"56%";88,2;"23%";12;2
"6530";"heart";"SLR";130;0,66;150;0,61;"64%";98,3;"16%";20;-4
"6531";"HemixFlatroo";"Woof";101;0,66;132,7;0,49;"55%";93;"17%";13;-9
"6532";"HangHang";"Q9";250;0,66;156,3;0,63;"65%";108;"22%";21;-8
"6533";"dorafanboy123";NA;82;0,66;175;0,75;"61%";116,3;"23%";26;-2
"6534";"Enz0";"Maso";71;0,66;180,5;0,62;"53%";103,8;"25%";12;0
"6535";"Daimyo";"AOE";175;0,66;169;0,66;"63%";111,2;"27%";23;-11
"6536";"XiaoShi77";NA;218;0,66;142,1;0,54;"60%";92,7;"11%";16;-18
"6537";"polarbear";"TF";238;0,66;149,3;0,64;"60%";102,5;"29%";23;-13
"6538";"Matted";"LPH";146;0,66;156,6;0,62;"62%";103,5;"21%";15;-2
"6539";"Cata";"FSN.X";142;0,66;147,4;0,57;"57%";103,3;"20%";14;-9
"6540";"JxN";"X Te";72;0,66;171,5;0,63;"50%";113,7;"28%";12;-3
"6541";"Kail";"PG";55;0,66;164,3;0,73;"59%";89,4;"20%";14;-3
"6542";"Liquid";NA;77;0,66;129,5;0,54;"62%";87,1;"29%";14;-5
"6543";"hoot";"Mach";247;0,66;145,8;0,65;"63%";98,4;"24%";19;0
"6544";"KyuD";"Gran";84;0,66;132,6;0,52;"53%";82,3;"21%";13;-4
"6545";"Beagle";NA;97;0,66;198,8;0,75;"57%";129,4;"32%";21;-5
"6546";"platinum";"IGNIS";252;0,66;181;0,83;"51%";121,3;"18%";17;-6
"6547";"IceC0ke";"NOX";60;0,66;147;0,59;"65%";97,1;"18%";17;-6
"6548";"HulkzteN";"XYZ";348;0,66;169,3;0,67;"64%";113,1;"21%";18;-17
"6549";"Kyrei";"AE";54;0,66;170;0,67;"47%";124,2;"21%";14;-2
"6550";"saurav";"MM";178;0,66;154;0,6;"59%";96,4;"34%";13;-10
"6551";"ZEPRii";"nW";111;0,66;141,7;0,59;"63%";89,1;"30%";15;-4
"6552";"welzin";NA;104;0,66;153;0,63;"62%";105,1;"21%";17;5
"6553";"Srx";NA;60;0,66;165;0,69;"60%";107,6;"27%";14;2
"6554";"一";"途";87;0,66;119,3;0,51;"61%";82;"38%";12;-4
"6555";"Matix";NA;67;0,66;143,8;0,55;"60%";89;"32%";10;-3
"6556";"manual";"TMV";130;0,66;172,8;0,58;"52%";114,1;"17%";14;-3
"6557";"NeyugPTwoK6";"FNX";103;0,66;152,2;0,62;"60%";93,8;"26%";12;-9
"6558";"Hyel";"WX";52;0,66;161;0,68;"62%";99,6;"25%";13;-2
"6559";"Kawaii";"YFPB";272;0,66;156,9;0,61;"59%";108,4;"23%";19;-14
"6560";"swg";"TK";72;0,66;158,8;0,58;"61%";99,5;"12%";15;0
"6561";"steadyy";"TAC";87;0,66;148;0,61;"63%";99,7;"34%";17;-2
"6562";"tazix";"VRT";113;0,66;157,3;0,6;"50%";100,3;"26%";16;-12
"6563";"inoxiv";NA;69;0,66;179,3;0,73;"50%";109,1;"37%";19;0
"6564";"Huntr";NA;68;0,66;171,5;0,72;"56%";119,4;"24%";19;-5
"6565";"Hikari";"Brea";113;0,66;140,3;0,59;"55%";99,1;"21%";15;-1
"6566";"KRON513";"KABA";63;0,66;220,3;0,83;"42%";130,9;"29%";15;-2
"6567";"SlainEZy";"Ever";96;0,66;169,8;0,64;"55%";118,3;"31%";14;-12
"6568";"KaleZ";"SHIF";166;0,66;158,4;0,64;"60%";104,5;"27%";15;-12
"6569";"alvyn";NA;77;0,66;183,8;0,72;"57%";120,4;"29%";16;-11
"6570";"Opti";NA;65;0,66;169,8;0,64;"65%";111,4;"29%";17;-5
"6571";"Sin";"FLUX";89;0,66;152,2;0,58;"51%";102,5;"17%";13;-7
"6572";"n1ckyW";"FNX";77;0,66;145,3;0,53;"65%";96,5;"17%";13;-1
"6573";"ThePedros";NA;219;0,66;169,8;0,61;"59%";119,6;"31%";25;-11
"6574";"Ayaèrna";"DECL";83;0,66;155;0,53;"52%";104,7;"22%";11;-1
"6575";"HOWBOUDAT";"NTLN";210;0,66;178,4;0,66;"55%";113,6;"15%";22;-15
"6576";"Kimchi";NA;84;0,66;125;0,5;"70%";81,4;"16%";9;-2
"6577";"hacker";"ROG";182;0,66;142,2;0,59;"63%";96,3;"24%";15;-11
"6578";"Koli";NA;98;0,66;172,7;0,59;"51%";104,8;"21%";12;5
"6579";"maria";NA;105;0,66;154;0,58;"56%";107,9;"21%";16;-6
"6580";"Ephialtes";"OS";154;0,66;191;0,95;"65%";130,4;"21%";17;0
"6581";"but0x";"ACE";56;0,66;163,7;0,63;"54%";105,1;"24%";13;-3
"6582";"fisher";"Sewe";55;0,66;142,3;0,62;"71%";92,8;"42%";16;-1
"6583";"Pilipino";NA;89;0,66;174,8;0,66;"53%";116,6;"20%";19;-1
"6584";"Emse";NA;98;0,66;145,2;0,6;"57%";98,1;"20%";15;1
"6585";"Kanove";"Blac";96;0,66;186,4;0,7;"60%";123,5;"22%";17;-2
"6586";"Bilia";NA;76;0,66;141;0,58;"58%";94,2;"21%";12;-2
"6587";"Nyonza";NA;107;0,66;166,3;0,67;"54%";114;"21%";16;-13
"6588";"RELAXING";NA;74;0,66;156,3;0,62;"55%";106,8;"23%";19;-8
"6589";"adome";NA;119;0,66;157,3;0,58;"56%";106,6;"26%";20;-9
"6590";"Highfisch";"SENT";132;0,66;132,1;0,56;"54%";96,9;"19%";11;-4
"6591";"Agr0";"CRWN";1701;0,66;167,2;0,68;"59%";112,5;"29%";39;-134
"6592";"AyxeN";"TAKA";143;0,66;135,1;0,63;"57%";97,5;"23%";19;-10
"6593";"Sharky";"S7";57;0,66;164,3;0,74;"44%";100,1;"24%";15;-5
"6594";"ShatterDabs69";NA;68;0,66;190;0,66;"60%";125,2;"14%";19;-8
"6595";"Taffs";"DSRX";70;0,66;120;0,66;"57%";89,6;"23%";22;-4
"6596";"zoady";"Illu";162;0,66;150,4;0,59;"58%";105,4;"28%";16;-9
"6597";"lichi";"BHOP";112;0,66;165,5;0,67;"56%";104,2;"23%";16;-3
"6598";"kato";"giga";349;0,66;216,1;0,99;"55%";140,4;"17%";24;20
"6599";"Ryxoz";"GenZ";165;0,66;173,6;0,61;"55%";117,9;"22%";13;-19
"6600";"Desperation";NA;166;0,66;186;0,75;"53%";119,9;"18%";15;-4
"6601";"DaeGi";"GP";521;0,66;169,9;0,71;"57%";110;"25%";19;-17
"6602";"Laisha";"Agog";282;0,66;133,5;0,53;"60%";95,8;"22%";15;-14
"6603";"TTVNOmysticbob";NA;53;0,66;173,3;0,6;"56%";109,2;"22%";12;0
"6604";"Selldrudd";NA;200;0,65;124,2;0,57;"57%";84,5;"15%";21;-5
"6605";"spaz";"IluZ";267;0,65;149,4;0,63;"62%";101,1;"26%";19;-13
"6606";"Leaves";NA;208;0,65;131,7;0,51;"59%";89,5;"25%";14;-6
"6607";"handew";"IB";223;0,65;176,8;0,84;"58%";115,1;"23%";22;-10
"6608";"z1pAx";"AMZ";128;0,65;151,3;0,62;"59%";95,4;"24%";14;-4
"6609";"wide";"IAS";63;0,65;141,3;0,47;"50%";86;"18%";10;-7
"6610";"Matix11";NA;73;0,65;154;0,62;"58%";101,1;"24%";17;-5
"6611";"xyta";"PW";430;0,65;143,3;0,67;"64%";102,5;"26%";21;-12
"6612";"ITSDOMAA";NA;58;0,65;150,3;0,65;"59%";108;"22%";19;-10
"6613";"Misty";"BCGF";296;0,65;153,6;0,6;"60%";105,6;"22%";16;-16
"6614";"Heart";NA;55;0,65;145,7;0,52;"65%";97,6;"16%";11;-4
"6615";"Len";"FL.GC";94;0,65;128,6;0,57;"61%";87,6;"26%";14;-3
"6616";"Jennie";"Kim";54;0,65;190;0,84;"56%";129;"23%";25;-5
"6617";"Hanappunin";NA;50;0,65;176,3;0,69;"56%";119,3;"21%";13;-2
"6618";"w3z1k";"Anyw";509;0,65;157,3;0,69;"66%";94,6;"16%";18;-34
"6619";"hzINSANE";"Arrow";69;0,65;160,3;0,57;"59%";118,7;"17%";11;-4
"6620";"Yagami16k";"Mustang";65;0,65;184,8;0,65;"56%";112,1;"19%";12;-5
"6621";"billie";"AKAT";149;0,65;137,3;0,57;"67%";95,9;"30%";12;-6
"6622";"Boogie";NA;92;0,65;136,6;0,57;"60%";99,4;"19%";13;-12
"6623";"squishys";"papa";57;0,65;184;0,66;"63%";109,3;"32%";9;2
"6624";"M2cong";NA;82;0,65;187,5;0,81;"57%";122,1;"21%";33;-3
"6625";"B9lint";"VER";105;0,65;207,7;0,85;"55%";135,6;"26%";20;1
"6626";"RobbY";"MDS";56;0,65;119,3;0,48;"52%";77,6;"38%";10;-3
"6627";"Degrees";"Akum";97;0,65;156,4;0,6;"64%";106,3;"20%";15;-10
"6628";"Face";"KDM";81;0,65;133,5;0,65;"72%";95,4;"16%";13;-5
"6629";"Mostaruu";NA;71;0,65;145,5;0,56;"58%";93,8;"19%";16;-1
"6630";"YoungPork";"GLAB";125;0,65;151,2;0,71;"59%";110,2;"30%";22;1
"6631";"sinbad";NA;76;0,65;133,3;0,55;"64%";84,8;"19%";19;-3
"6632";"Sketch";NA;148;0,65;129;0,45;"50%";96,6;"20%";12;-7
"6633";"swarm";NA;55;0,65;194,7;0,76;"65%";126,6;"19%";16;-4
"6634";"くりあくりーん";NA;50;0,65;166;0,73;"60%";113,4;"15%";28;2
"6635";"GrTw";"LN";181;0,65;172,9;0,63;"60%";111,3;"18%";14;-6
"6636";"PanNiKkK";"CLIM";227;0,65;169,4;0,78;"58%";105,7;"16%";18;-4
"6637";"cam";NA;75;0,65;155;0,59;"57%";104,2;"28%";12;-6
"6638";"Øutcast";"Tetr";106;0,65;149,7;0,62;"56%";93;"31%";15;-10
"6639";"hooligaN";NA;89;0,65;152,8;0,56;"61%";109,2;"24%";15;-1
"6640";"JIB";NA;273;0,65;150,1;0,56;"56%";99,4;"22%";14;-11
"6641";"chachi";"AURA";116;0,65;142,2;0,61;"61%";93,2;"17%";18;-8
"6642";"dkka";NA;54;0,65;154,7;0,59;"63%";98,4;"21%";12;2
"6643";"Avenger";"Saku";177;0,65;152,2;0,61;"58%";109,7;"20%";17;-10
"6644";"Jinji";"NTLN";177;0,65;164,7;0,69;"55%";103,5;"26%";20;-5
"6645";"victorsoN";"LLH";163;0,65;120,6;0,52;"59%";79;"27%";18;-8
"6646";"Liquid";"EQX";165;0,65;153,8;0,73;"59%";116,2;"19%";17;-6
"6647";"frenzaa";"SRPS";210;0,65;160,7;0,68;"53%";103,2;"25%";15;-8
"6648";"Zoue";NA;52;0,65;173,3;0,62;"62%";106,1;"28%";15;-6
"6649";"WA7iD";"SEQ";138;0,65;151,3;0,62;"57%";106,4;"23%";17;-4
"6650";"SARANOSTRA";"RARE";198;0,65;177,1;0,81;"61%";118,6;"33%";21;-2
"6651";"nateu";NA;114;0,65;183,9;0,72;"59%";102,2;"29%";13;-9
"6652";"souzaseeds";NA;170;0,65;156,3;0,65;"55%";103,5;"23%";20;-3
"6653";"PAP";"LV
																			57RBB";100;0,65;156,5;0,56;"59%";101,1;"22%";10;-1
"6654";"DaNN";"ATS";80;0,65;157,5;0,67;"61%";107,2;"23%";19;-9
"6655";"Zan";NA;92;0,65;158,8;0,6;"55%";103,9;"17%";17;-4
"6656";"형준이형";NA;64;0,65;104;0,54;"56%";69,3;"30%";13;-6
"6657";"ONiCHAi";"No C";101;0,65;148,2;0,61;"60%";95,9;"31%";18;-3
"6658";"maple";NA;51;0,65;161;0,57;"57%";112,4;"25%";13;-3
"6659";"Nibbler";NA;191;0,65;182;0,8;"64%";110,5;"22%";25;-9
"6660";"jubs";"ASTRO.F";69;0,65;134,8;0,53;"51%";97,8;"18%";11;-3
"6661";"Kjeaggie";"zTit";114;0,65;145,4;0,64;"67%";99;"21%";16;-3
"6662";"HyperDuck";"Hype";168;0,65;150,3;0,57;"50%";105,5;"24%";18;-18
"6663";"alfa";"Team";226;0,65;169,3;0,64;"58%";110,8;"21%";18;-28
"6664";"chocomint";NA;99;0,65;169;0,6;"49%";113;"22%";13;-11
"6665";"fancy9";"XLE";584;0,65;154,5;0,65;"58%";107,2;"25%";20;-38
"6666";"Valder";NA;73;0,65;146;0,59;"60%";99,9;"23%";10;-4
"6667";"Bake";"Show
																			O.O.";129;0,65;154,1;0,62;"57%";99,3;"13%";14;-8
"6668";"rey";"OXR";153;0,65;166,6;0,68;"58%";109,6;"19%";22;-9
"6669";"INPA";"SZ";407;0,65;151,8;0,67;"67%";101,4;"19%";19;-33
"6670";"Kizu";NA;67;0,65;157;0,61;"60%";110,9;"19%";11;-7
"6671";"car";"Tena";91;0,65;168,6;0,63;"54%";116,2;"21%";15;-15
"6672";"omgV";NA;72;0,65;155,5;0,7;"65%";116,9;"24%";23;-3
"6673";"MLK";"YZ";243;0,65;174,8;0,79;"41%";119,4;"18%";21;-13
"6674";"HanaHime";NA;123;0,65;151,1;0,64;"66%";103,6;"19%";21;-15
"6675";"Bignatex";NA;72;0,65;138,5;0,6;"58%";101,4;"25%";12;-6
"6676";"FlouT";NA;67;0,65;168,3;0,58;"51%";102,2;"26%";14;-5
"6677";"Orangeee";NA;65;0,65;184,8;0,69;"54%";119,8;"25%";16;-4
"6678";"JDN";"X13";123;0,65;155,3;0,64;"56%";101,7;"21%";17;-11
"6679";"vee";"Ador";89;0,65;153,2;0,63;"48%";101,9;"29%";14;1
"6680";"Lyt";"God";234;0,65;139,1;0,51;"49%";88,9;"17%";12;-9
"6681";"tanaKa";NA;417;0,65;169,7;0,68;"60%";106,8;"22%";21;-11
"6682";"underd0gCS";NA;71;0,65;136,5;0,51;"56%";101,5;"19%";12;-7
"6683";"Snupix";"Igni";108;0,65;137,6;0,58;"62%";94,8;"25%";17;-6
"6684";"Dulla";"Cavalry";86;0,65;150;0,53;"56%";103,3;"29%";13;-5
"6685";"SN0X";"QLASH";109;0,65;155,3;0,59;"61%";103,7;"32%";20;-5
"6686";"Vibes";"ELV";117;0,65;157,6;0,65;"53%";100,1;"21%";19;-7
"6687";"avora";NA;75;0,65;197,8;0,88;"64%";140,4;"41%";33;-5
"6688";"Mcfly";"SNX.F";102;0,65;152,7;0,63;"55%";99;"19%";13;-4
"6689";"ValKalane";NA;87;0,65;126,3;0,48;"59%";82,2;"23%";15;-10
"6690";"aarea51";NA;121;0,65;145,7;0,66;"59%";99,5;"21%";13;-6
"6691";"Esparanto";NA;74;0,65;140,3;0,52;"61%";100,9;"16%";10;-7
"6692";"tediousdeer2844";"Temp";324;0,65;152;0,56;"57%";103,8;"19%";15;-29
"6693";"gosha";"Zeni";329;0,65;153,4;0,65;"56%";98,7;"32%";18;-9
"6694";"BCLound";"DOM";83;0,65;154,6;0,59;"60%";102,4;"20%";15;-4
"6695";"Bubbles";"Orio";212;0,65;162,4;0,61;"51%";103,3;"16%";16;-11
"6696";"napkin";"New";149;0,65;141,4;0,62;"58%";97,3;"22%";16;-8
"6697";"J13";NA;83;0,65;154,8;0,61;"53%";103,8;"28%";18;-5
"6698";"F0RTEXX4T";NA;61;0,65;119;0,52;"63%";73,1;"27%";9;0
"6699";"Dicetro";NA;91;0,65;168,2;0,65;"59%";101,5;"27%";15;-1
"6700";"Nave";NA;69;0,65;169,3;0,63;"55%";111,1;"25%";17;0
"6701";"Joaquin";NA;73;0,65;172,3;0,58;"56%";111,9;"25%";14;1
"6702";"yasiek";NA;64;0,65;130,7;0,58;"64%";89,1;"22%";14;-4
"6703";"dori";NA;57;0,65;131;0,52;"58%";91,4;"33%";10;0
"6704";"Chris";NA;62;0,65;174,5;0,65;"53%";108,2;"15%";15;2
"6705";"Pigruto";"X Te";71;0,65;127,3;0,59;"52%";89,7;"21%";16;0
"6706";"Shin";"V9";183;0,65;188,8;0,67;"57%";131;"26%";19;-9
"6707";"momoko";"ASE";96;0,65;132,4;0,61;"61%";86,6;"22%";14;-4
"6708";"Morthe";"MRS";248;0,65;159,2;0,65;"58%";107,5;"25%";25;-14
"6709";"Alex";"TLN";472;0,65;151,7;0,6;"59%";105,1;"18%";19;-11
"6710";"p1ke";NA;67;0,65;184,3;0,69;"48%";122,1;"27%";13;-4
"6711";"wOBBS";"Ecle";549;0,65;148,6;0,6;"56%";100,6;"20%";25;-28
"6712";"arjohn";"Phil";175;0,65;163;0,64;"55%";107,2;"23%";15;-23
"6713";"hugetroller";"viki";79;0,65;141,3;0,57;"65%";101,8;"19%";13;-6
"6714";"tkitty";"Chic";77;0,65;136,3;0,64;"58%";91,7;"20%";14;0
"6715";"Marco";"BJE";545;0,65;141,4;0,6;"60%";94,4;"30%";19;-29
"6716";"Ames";"SHIF";351;0,65;169,1;0,67;"54%";115,6;"25%";24;-41
"6717";"Fearozen";"Neve";213;0,65;163,6;0,66;"58%";106,4;"20%";26;-4
"6718";"k0rupt";NA;64;0,65;165,3;0,58;"56%";101,4;"36%";12;1
"6719";"aldm";NA;111;0,65;164;0,64;"55%";111,5;"18%";16;-6
"6720";"ATOM";"EKO";75;0,65;131;0,53;"56%";82,1;"4%";10;-1
"6721";"Garuda";NA;70;0,65;175,3;0,64;"53%";112;"24%";11;-12
"6722";"soph";NA;57;0,65;134,7;0,57;"56%";88,9;"27%";11;-4
"6723";"jaleena";NA;80;0,65;162,3;0,61;"59%";107,3;"13%";15;-5
"6724";"Izuki";NA;114;0,65;147;0,69;"46%";91,8;"26%";19;-9
"6725";"SHEYD";"KE";103;0,64;153,3;0,57;"59%";89,5;"24%";15;-1
"6726";"Zuko";"ROG";100;0,64;167,5;0,6;"53%";99,4;"21%";11;-1
"6727";"spiiQe";"WIZ";134;0,64;142,3;0,65;"56%";91,2;"32%";15;2
"6728";"psyborg";NA;113;0,64;147,8;0,58;"58%";97,4;"18%";14;-11
"6729";"Swami";NA;69;0,64;171,5;0,6;"49%";115,9;"20%";15;-2
"6730";"dumin";"BLD.A";141;0,64;137,1;0,55;"54%";97,9;"22%";20;-9
"6731";"Manbow";"East";240;0,64;132,5;0,58;"56%";88,8;"24%";14;-9
"6732";"flora";"Buda";97;0,64;149,2;0,57;"54%";100,7;"13%";12;3
"6733";"HIGH3R";"UBI";245;0,64;147,7;0,59;"64%";92,7;"21%";15;-15
"6734";"PeaceKeeper";"FNX";110;0,64;161,3;0,59;"49%";115,2;"25%";20;-8
"6735";"Septem7";"EDG";78;0,64;118;0,59;"58%";79,8;"22%";14;-7
"6736";"Absidi";NA;67;0,64;146,8;0,63;"64%";95,5;"21%";15;-2
"6737";"Minayia";NA;68;0,64;164;0,66;"54%";107;"35%";17;-2
"6738";"Twister1";"Avan";93;0,64;136,7;0,54;"58%";84,9;"28%";9;-5
"6739";"Spook";"New";229;0,64;141,4;0,53;"58%";98,4;"20%";14;-6
"6740";"raddy";"eRa";78;0,64;154,8;0,62;"60%";103;"17%";12;0
"6741";"yukiyo";"TOP";271;0,64;150,9;0,63;"56%";101,8;"24%";22;-14
"6742";"HYPNO";"Begrip";75;0,64;167;0,65;"60%";103,5;"26%";13;-3
"6743";"Aurora2k";NA;87;0,64;161,2;0,61;"60%";101,6;"24%";12;-3
"6744";"Car";"Invi";102;0,64;155,2;0,64;"59%";107,3;"28%";15;-5
"6745";"Dior";"4RL.H";70;0,64;115,3;0,48;"57%";82,1;"19%";9;-5
"6746";"Stay";NA;107;0,64;158,2;0,59;"54%";107,1;"20%";18;-8
"6747";"KiNoMvP";"ASE";98;0,64;142;0,62;"57%";97,2;"27%";14;-2
"6748";"eLTerroR";"TCr4";145;0,64;142,9;0,55;"56%";93,1;"21%";13;-3
"6749";"Whan";"ZOL";88;0,64;161;0,7;"55%";108,7;"19%";16;-4
"6750";"Garfiel";"ICC";110;0,64;152,8;0,61;"60%";106,3;"16%";15;-8
"6751";"phean";NA;114;0,64;153,5;0,63;"54%";102,7;"25%";18;-8
"6752";"Shifty";"AME";1319;0,64;136,8;0,56;"60%";88,8;"25%";18;-55
"6753";"Maiku";NA;57;0,64;148,3;0,57;"60%";94,6;"22%";11;-3
"6754";"ilyaS";"OS";175;0,64;177;0,68;"59%";114,6;"21%";26;-6
"6755";"Rinoh";"re:f";94;0,64;168,3;0,67;"48%";95,5;"14%";19;-3
"6756";"Zlep";NA;51;0,64;157;0,55;"57%";101,4;"31%";11;-3
"6757";"he";"simps me";53;0,64;137;0,5;"62%";81,8;"28%";12;0
"6758";"xh1bit";"PRDX";179;0,64;160,7;0,66;"61%";98,7;"18%";16;-5
"6759";"sugoi";NA;58;0,64;149;0,53;"48%";98,2;"25%";11;-7
"6760";"palapapapaaa";"KJC";149;0,64;150,6;0,56;"56%";101,7;"21%";16;-14
"6761";"Linepro";"TH";374;0,64;152,9;0,71;"62%";98,3;"15%";22;-21
"6762";"Ris";NA;74;0,64;160,3;0,64;"57%";107,2;"19%";17;-4
"6763";"B0VIII";NA;85;0,64;153,5;0,64;"58%";100,1;"21%";16;-4
