"";"Player";"Team";"Rnd";"R";"ACS";"K:D";"KAST";"ADR";"HS%";"KMax";"IK"
"5129";"Spooky";"Rise";53;0,62;139,3;0,58;"58%";98,7;"36%";17;-1
"5130";"a1mstar";"HEETI";106;0,62;190,8;0,69;"58%";121,1;"27%";16;-6
"5131";"MSK";"Arrow";173;0,62;128,9;0,57;"56%";89,7;"30%";15;-12
"5132";"RZK";"ALLG";265;0,62;162,1;0,66;"48%";104,9;"13%";17;-12
"5133";"Imcarnus";"BAAM";56;0,62;140;0,49;"56%";98,6;"14%";14;-7
"5134";"tuba";"Team";241;0,62;142,2;0,59;"57%";93,4;"22%";22;-7
"5135";"Vorteez";"SYR";286;0,62;152,6;0,58;"52%";101,6;"17%";15;-17
"5136";"Dazzle";"AMR";105;0,62;155,5;0,53;"53%";97,8;"15%";10;-1
"5137";"Immi";"V1";64;0,62;106;0,45;"61%";65,1;"17%";11;-2
"5138";"DESTINY";"WFNT";470;0,62;165,8;0,78;"49%";110,3;"22%";23;-1
"5139";"Dolar";"Vx3";316;0,62;143,1;0,55;"56%";99,9;"15%";15;-9
"5140";"Gdz";"Meme";87;0,62;163,3;0,7;"61%";113,7;"23%";25;-10
"5141";"era";"KARM";92;0,62;161,6;0,66;"65%";104,8;"33%";20;-5
"5142";"aaronthaofan69";"SHIF";68;0,62;161,5;0,7;"57%";107,5;"29%";18;-3
"5143";"Laika";"Orio";159;0,62;159,9;0,59;"53%";102,1;"27%";15;-12
"5144";"Kalkattaja";"STR99";66;0,62;151;0,61;"61%";102,8;"33%";15;-1
"5145";"Harmony";"Zeni";403;0,61;151,6;0,65;"55%";104,3;"28%";26;-21
"5146";"ren";"AURA";135;0,61;124,1;0,54;"54%";82,6;"33%";15;-7
"5147";"Kisa";"Brea";213;0,61;150,4;0,59;"56%";100,2;"17%";27;-11
"5148";"nZo";"Crow";143;0,61;147,8;0,54;"59%";94;"28%";15;-5
"5149";"Alexa";"eq";135;0,61;136,9;0,49;"57%";86,8;"11%";10;-11
"5150";"M1ST";"KNG";482;0,61;133,1;0,54;"55%";86,8;"19%";22;-28
"5151";"R1keN";"Flue";242;0,61;175,5;0,65;"54%";111,6;"23%";20;-4
"5152";"Tk4h";"Raij";60;0,61;132,7;0,55;"69%";100,8;"22%";11;-3
"5153";"hyunseo";"Achi";207;0,61;140,9;0,54;"58%";94,7;"23%";13;-8
"5154";"Staptie";"PG";101;0,61;160,2;0,57;"58%";108,3;"30%";14;-3
"5155";"UlTiMATe";"IAS";96;0,61;145,5;0,59;"56%";94,5;"25%";13;0
"5156";"nGL";"Kaho";230;0,61;153,3;0,63;"50%";106,4;"25%";19;-19
"5157";"Soar";"LZR";206;0,61;149,5;0,58;"55%";87,5;"23%";12;-6
"5158";"ozo";"FREE";175;0,61;120,9;0,53;"51%";80,7;"27%";17;-12
"5159";"Ch3nY";"NAH";96;0,61;133;0,63;"59%";91,1;"28%";16;-9
"5160";"Hayapi";"GG";71;0,61;146,5;0,52;"50%";98,7;"22%";12;-3
"5161";"gH2k4";"Dami";94;0,61;136;0,53;"62%";87,9;"16%";18;-9
"5162";"Tibo";"NOMA";174;0,61;147,9;0,59;"55%";100,9;"25%";17;-10
"5163";"Sleeveless";"BJK.FE";252;0,61;132,5;0,59;"62%";92,9;"22%";21;-12
"5164";"KELO";"Cybe";344;0,61;135,1;0,56;"57%";89,4;"29%";16;-7
"5165";"Death01";"NWG";111;0,61;145;0,55;"58%";95,4;"22%";15;-5
"5166";"andzera";"IMP1";67;0,61;159;0,63;"54%";99,3;"25%";11;-4
"5167";"BÖRÜ";"SyZer";67;0,61;123;0,49;"56%";81,7;"29%";19;-5
"5168";"Coach";"Joe
																			High";346;0,61;144,8;0,54;"57%";102;"24%";19;-8
"5169";"Taiga";"Lion";146;0,61;148,5;0,57;"57%";101,2;"22%";19;-14
"5170";"Mishel";"Bros";82;0,61;166,6;0,55;"57%";108,1;"23%";11;-3
"5171";"quiNtbia";"BD.FE";378;0,61;123,7;0,56;"60%";82,4;"25%";21;1
"5172";"Duck";"PSIS";156;0,61;161,9;0,59;"55%";109,9;"10%";15;-19
"5173";"KillerQueeeen";"GK";78;0,61;186,4;0,65;"58%";114,6;"18%";15;0
"5174";"ELOSSA";"DP";335;0,61;161,4;0,68;"60%";101,4;"31%";22;-6
"5175";"MikaEl";"MRS";229;0,61;153,4;0,6;"54%";109,1;"24%";25;-7
"5176";"teoPXD";"NxS";73;0,61;143,3;0,44;"60%";97,8;"18%";9;-4
"5177";"Mikelelle";"KAMK";286;0,61;133,9;0,52;"56%";87,7;"28%";16;-14
"5178";"SirClay";"WG";124;0,61;130;0,51;"56%";87,7;"23%";11;-1
"5179";"file";"DTG";365;0,61;146,8;0,6;"55%";98,2;"19%";16;-22
"5180";"Jiho";"vVv";189;0,61;146,4;0,58;"51%";92,1;"16%";17;-5
"5181";"wondRRRR";"T69";99;0,61;139,2;0,57;"66%";100;"21%";17;-4
"5182";"Tuke";"NTER";143;0,61;133;0,51;"61%";87,1;"23%";14;-12
"5183";"Ratty";"SF";145;0,61;138,5;0,53;"58%";92,8;"21%";14;-10
"5184";"yongled";"Hype";246;0,61;149;0,56;"60%";98,1;"26%";19;-6
"5185";"m2skyy";"Flui";196;0,61;156,4;0,61;"54%";102,9;"25%";15;-21
"5186";"Blaize";"SANK";250;0,61;154,6;0,55;"57%";101,2;"14%";20;-21
"5187";"Chance";"SF";128;0,61;142,9;0,59;"56%";96,4;"29%";17;-4
"5188";"Karina";"SPAR";90;0,61;133,6;0,57;"54%";94;"26%";17;-3
"5189";"BEASTy";"BEN";55;0,61;124;0,48;"65%";83,8;"23%";10;-7
"5190";"Ev0";"Team";66;0,61;162,5;0,58;"55%";102,9;"19%";13;-12
"5191";"Cajka";"FAR";168;0,6;190;0,78;"59%";116,9;"24%";21;-4
"5192";"DEADSHOT";"CLOY";76;0,6;156;0,59;"51%";109,9;"22%";17;-9
"5193";"MeiMei";"NTLN";143;0,6;158,3;0,61;"59%";98,3;"19%";14;-5
"5194";"posh";"spice
																			ANYW";158;0,6;143,8;0,51;"58%";95,2;"16%";12;-4
"5195";"Zeemka";"Team";111;0,6;132,7;0,49;"55%";83,1;"18%";11;-9
"5196";"LDP";"TD";197;0,6;150,4;0,58;"58%";105,9;"21%";19;-3
"5197";"Laski";"What";250;0,6;161,9;0,71;"78%";126,7;"24%";18;10
"5198";"momo";"Agog";71;0,6;142,3;0,52;"56%";92;"24%";13;0
"5199";"spoog";"Ecle";252;0,6;139,7;0,6;"55%";95,8;"26%";14;-24
"5200";"Boni";"Hype";121;0,6;135,9;0,53;"57%";88,5;"20%";13;-6
"5201";"kaps";"Team";160;0,6;149,3;0,57;"59%";99,8;"26%";14;-9
"5202";"5am";"Team";53;0,6;145,7;0,57;"45%";92,7;"36%";15;1
"5203";"path";"Stra";102;0,6;166;0,67;"53%";103,3;"33%";20;-10
"5204";"Evolelele";"DGR";52;0,6;129;0,51;"64%";77,2;"27%";10;0
"5205";"mORTYYYY";"KRM";69;0,6;164,5;0,59;"54%";99,9;"18%";17;-3
"5206";"lezinha";"LUSA";271;0,6;141,3;0,59;"58%";96,3;"28%";23;-8
"5207";"derilasong";"Flui";88;0,6;179,2;0,65;"59%";115,6;"23%";15;-10
"5208";"Yoda";"HBOX";239;0,6;163,7;0,65;"53%";113,1;"16%";23;-21
"5209";"Yanie";"SKEL";85;0,6;157,2;0,62;"47%";104,5;"32%";11;-11
"5210";"zarakyxD";"Cybe";185;0,6;156,5;0,55;"54%";107,9;"23%";16;-26
"5211";"Nek0";"GBD";53;0,6;147,3;0,54;"50%";87,9;"22%";10;-3
"5212";"Nouem";"GBD";53;0,6;171,7;0,74;"57%";105,4;"19%";14;-3
"5213";"tina";"B'n'";184;0,6;150,2;0,65;"51%";103;"30%";18;-28
"5214";"izzyromo";"FXP.B";182;0,6;153,8;0,65;"55%";105,6;"26%";20;-27
"5215";"Temple";"Univ";82;0,6;189,5;0,68;"39%";129,8;"14%";22;-7
"5216";"panchill";"SNX.F";101;0,6;141,2;0,59;"52%";103,4;"27%";16;-7
"5217";"NokSs";"Shif";272;0,6;190,4;0,83;"59%";122,7;"20%";24;-9
"5218";"egaR";"HG";82;0,6;147,4;0,59;"59%";90,7;"27%";10;-5
"5219";"LUNA";"KDA";112;0,6;152,9;0,51;"58%";93,2;"15%";11;-4
"5220";"Jupiter";"SHIF";198;0,6;138,3;0,55;"58%";93,6;"22%";18;-12
"5221";"kronos";"God";196;0,6;170,6;0,65;"52%";107,4;"24%";16;-4
"5222";"Bix";"Monk";165;0,6;140,6;0,58;"58%";93,3;"24%";22;-9
"5223";"GetREGD";"IAS";52;0,6;138,7;0,43;"56%";100,6;"15%";10;0
"5224";"GotchYa";"GHR";131;0,6;154,3;0,59;"56%";106,6;"23%";19;-9
"5225";"GBR";"Rise";72;0,6;143;0,59;"60%";92;"26%";15;-10
"5226";"Kill";"PHXE";187;0,6;134,9;0,53;"62%";91,8;"27%";15;-11
"5227";"Lami";"EG";147;0,6;146,5;0,61;"59%";100,4;"22%";15;-10
"5228";"Veritoxm";"TLM";80;0,6;128,8;0,48;"59%";88,8;"19%";11;-5
"5229";"slajmon";"NÖF";297;0,59;160,9;0,68;"52%";103,6;"20%";18;-11
"5230";"maxx";"KVM";70;0,59;154,5;0,56;"54%";101,8;"22%";13;-9
"5231";"Dasnerth";"CAR";57;0,59;150;0,63;"53%";84,9;"7%";15;-3
"5232";"MarsheL";"QLASH";123;0,59;134,9;0,43;"58%";91,3;"20%";10;-6
"5233";"Noisy";"MH";124;0,59;123,9;0,51;"57%";81,8;"20%";11;-7
"5234";"AVI";"TMJ";151;0,59;134,1;0,5;"55%";92,9;"22%";15;-4
"5235";"Kuny";"PSIS";55;0,59;174,3;0,64;"47%";113,7;"23%";13;-2
"5236";"NuggeT";"WLG";61;0,59;149,3;0,62;"56%";100,5;"15%";18;-6
"5237";"RoseHeus";"SANGAL";125;0,59;141,6;0,53;"52%";93,5;"29%";10;-6
"5238";"NONEX";"FDP";64;0,59;146,8;0,52;"55%";100,8;"24%";11;-2
"5239";"Ada";"RCB";53;0,59;201,7;0,74;"63%";110;"15%";15;-1
"5240";"MrSkit";"Visi";161;0,59;143;0,56;"51%";96;"23%";16;-4
"5241";"DEPZ";"EGN";298;0,59;132,9;0,5;"59%";90,4;"22%";13;-21
"5242";"advance";"AOE";68;0,59;173,5;0,59;"54%";116,3;"26%";13;-7
"5243";"Wask";"Cybe";290;0,59;159,2;0,6;"58%";105,3;"20%";20;-20
"5244";"rau7e";"GSNS";139;0,59;155,3;0,61;"55%";100,7;"23%";14;-12
"5245";"K1leaN";"Mustang";102;0,59;129;0,46;"59%";78,8;"23%";12;-7
"5246";"Halzvana";"MLS";74;0,59;138;0,59;"54%";96,7;"27%";16;-1
"5247";"Gorilla";"VIT";259;0,59;125,4;0,52;"58%";86,3;"24%";21;-17
"5248";"Ahil";"ACE";75;0,59;124,8;0,52;"45%";84,9;"35%";12;-8
"5249";"Vibing";"Star";68;0,59;151,8;0,65;"38%";99,5;"18%";14;-9
"5250";"Elora";"LUNÈ";64;0,59;160,3;0,55;"53%";111,2;"23%";14;-6
"5251";"Diinky";"WB";123;0,59;157,9;0,65;"60%";90,7;"21%";15;-4
"5252";"TvirusLuke";"LP33";148;0,59;163,2;0,56;"62%";110,1;"21%";20;-11
"5253";"Splatt";"Team";125;0,59;150,8;0,57;"50%";95,8;"20%";12;-16
"5254";"Ariel";"4RL.H";142;0,59;152,6;0,58;"54%";100,9;"18%";18;-13
"5255";"engla";"Inte";153;0,59;149,3;0,57;"58%";99,9;"25%";14;-9
"5256";"Nicc";"NWG";108;0,59;158,5;0,6;"60%";94,2;"20%";13;-4
"5257";"Jeehvi";"TLS";128;0,58;147,9;0,57;"54%";100,1;"20%";15;-9
"5258";"Kyubi";"RFG";109;0,58;155,3;0,59;"58%";98,5;"20%";17;-7
"5259";"amak2k";"FTW.EVO";110;0,58;124,8;0,45;"55%";86,9;"22%";13;-4
"5260";"Arcano";"Runn";68;0,58;131;0,46;"63%";92,4;"14%";13;-2
"5261";"6pack";"Echo";199;0,58;157,5;0,61;"50%";96,6;"25%";20;-26
"5262";"Flump";"HEET";170;0,58;152,6;0,61;"56%";100;"21%";14;-10
"5263";"dnos";"FWOG";379;0,58;135,8;0,52;"58%";91,1;"15%";14;-28
"5264";"Xander";"TeVo";165;0,58;131;0,56;"48%";93;"25%";17;-17
"5265";"Black";"Ranger";73;0,58;152,8;0,58;"48%";96,8;"26%";16;-9
"5266";"ValdyN";"RRQ";147;0,58;172,4;0,78;"67%";104,8;"17%";21;-7
"5267";"Wheaties";"PT";167;0,58;134,4;0,55;"59%";95,1;"21%";17;-13
"5268";"Azakana";"HwR";80;0,58;144,2;0,48;"59%";99,9;"20%";10;-8
"5269";"mxuga";"NPB";76;0,58;155,8;0,6;"62%";95,4;"20%";17;-7
"5270";"Rulitos";"CUY";69;0,58;155,3;0,49;"48%";106,9;"26%";9;0
"5271";"GhostJ";"RN";80;0,58;130,8;0,47;"51%";89,3;"18%";10;0
"5272";"slip4k";"VALK";68;0,58;160;0,59;"53%";106;"26%";10;-11
"5273";"JPARK";"SLMY";358;0,58;155,7;0,64;"59%";99,6;"28%";23;-16
"5274";"solution";"FS";72;0,58;151,5;0,5;"54%";111,5;"21%";17;-8
"5275";"Chuyon";"AGM";74;0,58;160,8;0,63;"56%";103,4;"21%";13;-3
"5276";"Kimmy";"MRB";89;0,58;130;0,53;"55%";80;"16%";14;-1
"5277";"SAQA";"CLIM";110;0,58;126,3;0,57;"50%";95,5;"28%";20;-8
"5278";"mafea";"SFL";59;0,58;140,5;0,44;"58%";99,3;"20%";8;-2
"5279";"Esper";"WRS";209;0,58;147,5;0,55;"55%";103,2;"18%";21;-23
"5280";"freya";"Athl";128;0,58;151,3;0,58;"51%";102,6;"22%";14;-8
"5281";"Fiend";"Rebi";206;0,58;139,3;0,65;"59%";87,4;"15%";19;-14
"5282";"pris";"LUNÈ";64;0,58;151,8;0,55;"50%";95,8;"16%";10;-7
"5283";"JAYDNTV";"Rise";53;0,58;161;0,58;"57%";107,9;"16%";12;-2
"5284";"jadeql";"UP.F";88;0,58;139;0,68;"56%";99,4;"29%";17;-5
"5285";"aninha";"ASTRO.F";69;0,58;173,8;0,59;"54%";114,7;"28%";11;-2
"5286";"fam";"GAL";116;0,58;146,1;0,54;"53%";97,5;"22%";10;-13
"5287";"Karizmah";"Vire";522;0,58;129,5;0,52;"57%";86,7;"15%";23;-35
"5288";"Marius";"TD";140;0,58;161,7;0,69;"47%";115,3;"14%";16;-2
"5289";"nae";"Mack";95;0,58;156,6;0,58;"54%";94,9;"36%";12;-16
"5290";"Smgm";"SEQ";85;0,58;139;0,51;"55%";95,5;"14%";11;-10
"5291";"TASP";"Baec";70;0,58;125,3;0,46;"57%";78,5;"12%";8;-10
"5292";"Rip";"FF";348;0,58;163,5;0,75;"57%";113,3;"37%";21;-11
"5293";"el1asV";"CGN";116;0,58;153;0,59;"53%";99,3;"22%";17;-11
"5294";"Braso";"CG";71;0,58;178,8;0,63;"52%";125,7;"35%";15;-11
"5295";"sho";"Toky";101;0,58;143,2;0,56;"55%";89,2;"22%";12;-10
"5296";"나는";"말로 안해";66;0,58;182,8;0,64;"47%";116,6;"21%";13;-10
"5297";"xternal";"TI";111;0,58;127,3;0,48;"51%";96,5;"18%";12;-14
"5298";"SRR";"p5";119;0,58;122,2;0,51;"54%";78,1;"33%";11;-4
"5299";"cch0";"FWOG";221;0,58;147,8;0,54;"51%";93,3;"24%";13;-16
"5300";"rascal";"suks";55;0,58;162,7;0,62;"55%";99,6;"17%";14;-6
"5301";"andik";"TMQ";364;0,58;169,8;0,83;"47%";108,6;"20%";19;-13
"5302";"jeyjey";"Arca";72;0,58;121,5;0,51;"57%";78,3;"18%";9;-5
"5303";"foku";"Woof";65;0,58;133,8;0,46;"52%";96,4;"21%";11;1
"5304";"ELSE";"KU";146;0,58;131,4;0,59;"67%";97,1;"27%";14;-6
"5305";"tediousdeer2844";"Temp";180;0,58;147,3;0,51;"54%";107,1;"21%";15;-17
"5306";"noakyk1ng";"EGNSU";62;0,58;166;0,52;"56%";102;"19%";11;-6
"5307";"Keenan";"IMT";68;0,58;133;0,51;"60%";98,1;"25%";18;-2
"5308";"Pu1se";"ASE";54;0,57;118,7;0,48;"57%";74,2;"22%";10;-6
"5309";"dekl0l";"TGH";60;0,57;203,5;0,65;"58%";132,1;"17%";11;-3
"5310";"jarosa";"Akum";297;0,57;139,3;0,55;"55%";93,3;"20%";20;-16
"5311";"bogbogHD";"True";85;0,57;154,5;0,5;"61%";100,5;"23%";10;-17
"5312";"borb";"Bang";53;0,57;116,7;0,48;"57%";80,8;"26%";10;-8
"5313";"CraZe";"HOWL";162;0,57;128,6;0,44;"53%";85,1;"34%";10;-9
"5314";"faze";"gabi
																			Star";68;0,57;133;0,52;"57%";91,9;"25%";14;1
"5315";"AM3LIE";"ODIUM";462;0,57;187,7;0,81;"57%";123,5;"19%";22;-21
"5316";"salvation";"HLD";61;0,57;146,5;0,49;"49%";112,8;"22%";9;-5
"5317";"NowiS";"AGM";427;0,57;201,3;0,85;"54%";126,3;"19%";25;-28
"5318";"deM0";"SG";96;0,57;140,2;0,52;"57%";90,8;"16%";12;-10
"5319";"十八番";"NEXU";50;0,57;154,7;0,61;"56%";101,8;"15%";18;-3
"5320";"Ché";"NOMA";62;0,57;155,7;0,6;"61%";103,3;"24%";16;-8
"5321";"bzkA";"MIBR";161;0,57;148,8;0,66;"53%";106;"18%";24;-6
"5322";"Mount";"OXR";76;0,57;112,8;0,47;"55%";75,9;"22%";10;-3
"5323";"Cialux";"Gary";73;0,57;117;0,47;"56%";79,5;"23%";9;-2
"5324";"Tyrone";"Moon";64;0,57;159,8;0,5;"56%";101,7;"22%";11;-6
"5325";"w1nterlove";"APH";73;0,57;174,3;0,55;"59%";104,3;"34%";10;0
"5326";"ermaak";"Phar";218;0,57;185,2;0,76;"53%";124,2;"26%";25;4
"5327";"shmxrties";"Gary";71;0,57;126,5;0,52;"60%";76,8;"17%";11;-3
"5328";"Yahoo";"TF";85;0,57;137,6;0,55;"54%";93,1;"24%";11;-11
"5329";"laylu";"LYFT";57;0,57;158;0,57;"67%";103,3;"19%";12;0
"5330";"Twenty";"OR";61;0,57;161,3;0,53;"56%";108,3;"18%";9;-9
"5331";"1ccug";"VIC";139;0,57;130,4;0,45;"57%";87,3;"23%";12;-14
"5332";"megaputte";"KAMK";239;0,57;133,2;0,5;"51%";86,9;"23%";16;-6
"5333";"Leakq";"IRGG";127;0,57;128;0,5;"59%";89,2;"19%";15;-3
"5334";"Theia";"Elina
																			Ista";103;0,57;125,3;0,51;"44%";86,3;"21%";18;-4
"5335";"kakashi";"INSM";264;0,57;124,2;0,53;"58%";80,2;"20%";14;-20
"5336";"Melson";"FNX";68;0,57;144;0,56;"60%";104,5;"22%";10;-3
"5337";"Blomster";"PW";348;0,57;150,9;0,56;"49%";90,9;"14%";18;-29
"5338";"Pinklove";"ME";94;0,57;146,4;0,56;"60%";96,5;"26%";15;-6
"5339";"Arroz";"con Pollo";56;0,57;149;0,61;"52%";98,9;"27%";14;-9
"5340";"declaration";"KDA";85;0,57;159,2;0,57;"62%";105;"16%";15;-4
"5341";"POTTER";"AGM";429;0,57;158,4;0,7;"53%";101,9;"17%";18;-22
"5342";"renzorawr";"ZOL";88;0,56;134,6;0,51;"60%";91;"21%";11;1
"5343";"OutlawOw";"XLE";162;0,56;145,9;0,57;"54%";100,2;"19%";18;-3
"5344";"ZenS";"MOON";96;0,56;195,6;0,91;"47%";121,7;"25%";22;0
"5345";"popechuz";"head";196;0,56;158,6;0,6;"64%";108,5;"20%";17;-24
"5346";"Fedrigues";"blac";148;0,56;139,4;0,52;"54%";98,7;"15%";16;-12
"5347";"D1ana";"NOM.L";71;0,56;117,8;0,54;"55%";78,4;"25%";13;0
"5348";"DPJake";"ABC";206;0,56;149,2;0,67;"58%";95,1;"20%";24;1
"5349";"Noix";"MK";75;0,56;119;0,48;"48%";81,4;"22%";10;-7
"5350";"AGB";"Gx";111;0,56;136,5;0,49;"52%";94,6;"17%";13;-11
"5351";"zelo";"Shif";87;0,56;136,6;0,52;"49%";83,4;"21%";10;-10
"5352";"illume";"OKWU";81;0,56;131;0,49;"63%";86,7;"24%";10;-10
"5353";"yaN";"SFT";56;0,56;141,3;0,49;"56%";107,6;"19%";15;-2
"5354";"DOGAO";"MOX";172;0,56;145,2;0,57;"52%";103,2;"21%";18;-9
"5355";"totner";"PWYH";71;0,56;170;0,67;"47%";101,1;"19%";17;-3
"5356";"Pistola";"50k";62;0,56;151,3;0,5;"40%";100,9;"31%";9;-1
"5357";"Ezzy";"VOINxDRIP";57;0,56;154;0,58;"61%";94,3;"25%";12;-8
"5358";"peropero";"RC";92;0,56;149,8;0,53;"58%";90,9;"18%";14;-3
"5359";"Mojo";"ENDL";275;0,56;131,7;0,51;"52%";83,7;"16%";14;-13
"5360";"L33GALITY";"FXP";106;0,56;141,3;0,53;"50%";88,4;"23%";14;-9
"5361";"beezer";"Illu";162;0,56;143,3;0,52;"49%";94;"25%";13;-10
"5362";"Jaxsen";"GEN.B";50;0,56;137,7;0,52;"56%";90,3;"18%";10;-2
"5363";"Aritek";"Surf";111;0,56;163,1;0,6;"58%";108,1;"21%";16;-13
"5364";"terro";"BC";52;0,56;123,7;0,48;"46%";81,4;"23%";9;-3
"5365";"Od26";"RILL";62;0,56;127,3;0,55;"61%";81,6;"31%";12;-3
"5366";"TyPaL";"OSC";67;0,56;131,5;0,48;"51%";87,9;"25%";9;-1
"5367";"m1lky";"VX";626;0,56;152,3;0,55;"56%";102;"17%";23;-79
"5368";"anne";"Pink";269;0,56;127,2;0,48;"57%";88,9;"16%";15;-25
"5369";"LilTu4n";"FNX";52;0,56;160;0,6;"58%";107,5;"22%";12;-2
"5370";"Slevinnnnn";"Aesi";71;0,55;157,3;0,5;"55%";111;"16%";11;1
"5371";"Sasel";"FAR";220;0,55;159,4;0,64;"59%";104,2;"32%";28;0
"5372";"Leox";"JUXT";581;0,55;209,5;0,85;"55%";136,1;"16%";35;6
"5373";"assa";"CUY";101;0,55;149,2;0,51;"54%";98;"19%";14;-11
"5374";"Sukuna";"W Ga";106;0,55;123,7;0,41;"53%";85,2;"21%";9;-2
"5375";"Good";"Guy Brannn
																			OTE";239;0,55;171,8;0,71;"47%";113,9;"21%";19;-15
"5376";"kemo";"Siss";94;0,55;179,6;0,62;"54%";119;"33%";13;-2
"5377";"BAITO";"AE";60;0,55;130,7;0,52;"41%";86,4;"9%";13;-1
"5378";"stkJ";"LOUD";117;0,55;150,8;0,61;"49%";99,1;"29%";14;-9
"5379";"pyx";"God";65;0,55;123,8;0,44;"45%";87,2;"16%";10;-3
"5380";"aru";"Tras";190;0,55;143,3;0,47;"52%";100,3;"24%";14;-14
"5381";"BRZ";"RGE";335;0,55;167,6;0,75;"53%";105;"21%";23;-20
"5382";"kidter";"TAC";54;0,55;120;0,5;"54%";88,3;"22%";14;-2
"5383";"Resnam";"Fron";53;0,55;147;0,54;"66%";111,9;"20%";18;-5
"5384";"Whost";"PSIS";72;0,55;144,5;0,56;"58%";98;"17%";12;-13
"5385";"SummonHalfa";"MLC";127;0,55;136,9;0,5;"55%";89;"25%";12;-10
"5386";"UNIKKK";"SD";212;0,55;158,9;0,71;"56%";112,2;"26%";22;-13
"5387";"Neeish";"FXP.B";88;0,55;105,4;0,4;"52%";76,5;"23%";17;-5
"5388";"Chefstrobel";"UOL";116;0,55;118,7;0,46;"56%";75,1;"10%";9;-11
"5389";"PepegaPig";"DawN";88;0,55;164,2;0,64;"52%";105,1;"33%";21;-3
"5390";"CAS";"ARCE";244;0,55;146,2;0,66;"54%";92,2;"16%";17;-7
"5391";"Jeorge";"DawN";54;0,54;150,3;0,58;"46%";101,1;"18%";14;-8
"5392";"Tiller";"Team";96;0,54;111,8;0,44;"52%";76,1;"34%";11;-11
"5393";"iNsHi";"KOMO";65;0,54;173,8;0,64;"58%";104,8;"9%";13;-7
"5394";"alyssa";"BHOP";76;0,54;113,5;0,43;"57%";78,2;"27%";12;-9
"5395";"JEFFREY";"Akum";207;0,54;139,7;0,5;"55%";98,2;"18%";15;-26
"5396";"aimex";"AME";138;0,54;139,1;0,52;"54%";93,6;"24%";15;-4
"5397";"Halfmoon";"MDS";67;0,54;128,8;0,49;"50%";101,6;"26%";13;-11
"5398";"RccKMaYbe";"SBL";63;0,54;125,5;0,47;"50%";74,2;"19%";9;-7
"5399";"Zagrab";"CWE";50;0,54;149,7;0,53;"52%";92,8;"26%";10;2
"5400";"Ohgrr";"C4";54;0,54;132;0,52;"44%";86,3;"15%";15;-3
"5401";"Adriantje";"Mant";404;0,54;182,1;0,91;"45%";128,1;"16%";34;3
"5402";"SugoiTkapp";"SPL";321;0,54;189,6;0,85;"55%";130,1;"23%";26;-4
"5403";"eqnx";"Spec";283;0,54;143,1;0,53;"48%";89,9;"24%";16;-34
"5404";"odessa";"Aspi";67;0,54;116,3;0,38;"55%";79,9;"29%";7;-4
"5405";"cielobay";"ARCE";98;0,54;132,2;0,5;"57%";95,1;"25%";20;-15
"5406";"A";"n x i e t y";117;0,54;153;0,54;"56%";100;"23%";13;-8
"5407";"Linysx";"GMD";50;0,54;177;0,58;"68%";118;"24%";10;-1
"5408";"Rudi";"K10";94;0,54;143,2;0,53;"52%";93,9;"22%";17;-9
"5409";"zaryab";"p5";126;0,54;127,3;0,49;"56%";84,7;"24%";11;-15
"5410";"miEL";"DPC";158;0,54;142,2;0,53;"51%";92,8;"19%";14;-12
"5411";"LaggS";"Woof";205;0,54;170,2;0,68;"52%";107,2;"20%";22;-24
"5412";"Strafin";"50k";100;0,54;157,2;0,53;"54%";101;"22%";14;-6
"5413";"chasseU";"BIGG";77;0,54;143,8;0,44;"48%";110,8;"19%";11;-3
"5414";"W1sezy";"Uniq";114;0,54;142,8;0,76;"60%";92,8;"30%";16;1
"5415";"LAF";"HX";110;0,53;128,6;0,55;"48%";83;"27%";15;-6
"5416";"Gjalla";"Hype";258;0,53;139,5;0,54;"52%";92,3;"28%";23;-8
"5417";"Cluster";"KE";77;0,53;123,8;0,53;"52%";87,4;"23%";13;-9
"5418";"MAGIE";"4rom";68;0,53;119,8;0,39;"45%";88,2;"33%";10;-8
"5419";"Zamasu";"CAP";54;0,53;155,7;0,52;"59%";97,8;"24%";9;-10
"5420";"dakeex";"Star";396;0,53;170,1;0,77;"54%";105,5;"21%";20;-15
"5421";"reveF";"NOM";87;0,53;115,2;0,56;"61%";71,7;"22%";13;-8
"5422";"SM9LE";"RbM";53;0,53;142;0,47;"56%";93,1;"13%";12;-4
"5423";"fer";"MPC";77;0,53;125,5;0,5;"57%";86,3;"20%";16;-7
"5424";"tovaa";"re:f";94;0,53;103,2;0,44;"45%";67,4;"12%";18;-7
"5425";"conrad";"Taip";101;0,53;150,3;0,52;"52%";103,4;"24%";11;-9
"5426";"style";"Zeni";232;0,53;132,9;0,48;"56%";92,4;"21%";14;-21
"5427";"eNxic";"S2V";267;0,53;167,2;0,65;"53%";109,7;"16%";21;-12
"5428";"pirex";"25mi";77;0,53;137,2;0,47;"46%";92;"24%";12;-6
"5429";"Slumber";"KE";105;0,53;130;0,45;"49%";88,6;"18%";9;-6
"5430";"Erw1n";"MH";64;0,53;123,8;0,48;"50%";81,9;"25%";10;-2
"5431";"YDNA";"Mc";148;0,53;133;0,52;"54%";89,3;"23%";14;-21
"5432";"kippie";"in luvv";70;0,53;118,8;0,44;"49%";83,5;"21%";13;0
"5433";"JETT";"SPARROW";90;0,53;153,2;0,53;"57%";92;"17%";11;-8
